date,source,source_id,domain,original_verdict,sourcecard,patch,hook,hook_integration_status,landing_targets,owner_landing,compact_or_fast_layer,router_or_deep_map_route,active_theory_node,open_tension,current_disposition,next_action,notes
2026-08-08,"Ralph Lewis, *The View From Inside: How Mind Emerged From Mindless Matter*（*Skeptic*, 2026-08-07；https://www.skeptic.com/article/how-consciousness-evolved-from-mindless-matter/）",SRC-2026-08-08-PHIL-LEWIS-MIND-FROM-MINDLESS-MATTER,philosophy_of_mind_consciousness_subjecthood,A（bounded non-canonical P3/P4 evolutionary-scaffolding / phenomenal-necessity pressure bridge）,Materials/2026/SRC_2026_08_08_Philosophy_Lewis_Mind_From_Mindless_Matter.md,Philosophy/patches/SRT_Philosophy_PH_CONSC04_Phenomenal_Necessity_Zombie_Deletion_Test_v0_1.md,Philosophy/hooks/PH_CONSC04_Phenomenal_Necessity_Zombie_Deletion_Integration_Hook.md,pending,Philosophy/SRT_HardProblem_Epistemology.md;Philosophy/SRT_Subjecthood_Threshold_Interface.md;Core/SRT_OPEN_TENSIONS.md;Core_Law/SRT_Individuation.md;AI/AI_POSITIONING_NOTE.md,,,,NODE-CONSCIOUSNESS,,synthesis_candidate,Adjudicate inside the bounded synthesis cluster; do not copy patch prose.,log=2026-08_Part02.md:22 | official_declared_scope=yes | original_status=SourceCard、PH-CONSC04 P3/P4 hardening patch、pending hook 与 packet index 已回写；不把二手文章当成意识证据，不修改 canonical、HardProblem owner、Stable ISP、Real Choice Moment、`d`/`Psi_f`/`T_dir` 定义；后续只在 hard-problem / subjecthood synthesis 时去材料化吸收
2026-08-08,"Melissa M. Kibbe & Alan M. Leslie, *Minimal object representations in the infant mind: Structure, format, and inceptual role*（*Evolution and Human Behavior* 47, 106950；DOI:`10.1016/j.evolhumbehav.2026.106950`）",SRC-2026-08-08-COGNITION-KIBBE-LESLIE-MINIMAL-OBJECT-REPRESENTATIONS-REBUILT,cognition_infant_object_representation_individuation_identity;philosophy_of_mind_cognition_individuation_subjecthood,A（bounded cognitive-development evidence + P3 object/subject individuation guard and analogy）,Materials/2026/SRC_2026_08_08_Cognition_Kibbe_Leslie_Minimal_Object_Representations_Rebuilt.md,Philosophy/patches/SRT_Philosophy_PH_IND01_Object_Subject_Individuation_Before_Identification_v0_1.md,Philosophy/hooks/PH_IND01_Object_Subject_Individuation_Integration_Hook.md,pending,Core_Law/SRT_Individuation.md;Philosophy/SRT_Subjecthood_Threshold_Interface.md;Philosophy/SRT_Philosophy_Agency_Subjecthood_v0_2.md,,,,NODE-CONSCIOUSNESS;NODE-SUBJECTHOOD,,synthesis_candidate,Adjudicate inside the bounded synthesis cluster; do not copy patch prose.,log=2026-08_Part02.md:23 | official_declared_scope=yes | original_status=基于旧 PR #686 的全文精读记录重新建卡并完成证据层级纠错；新增 PH-IND01 P3 patch、pending hook 与 packet index；不修改 canonical、`SRT_Individuation` owner、HardProblem owner 或书稿正文
2026-08-09,"Leila Sloman / Quanta Magazine, *What Are Lie Groups?*（2025-12-03）；技术背景另核 Sussmann & Jurdjevic (1972), *Controllability of nonlinear systems*, DOI:`10.1016/0022-0396(72)90007-1`",SRC-2026-08-09-MATH-QUANTA-LIE-GROUPS-REACHABILITY,mathematics_control_theory_selection_dynamics,A（bounded non-canonical P3/P4 method bridge；HCLR01）,Materials/2026/SRC_2026_08_09_Math_Quanta_Lie_Groups_Reachability.md,03_Bridges/SRT_History_Conditioned_Lie_Reachability_Bridge_v0_1.md,03_Bridges/hooks/HCLR01_History_Conditioned_Lie_Reachability_Integration_Hook.md,pending,03_Bridges/SRT_Choice_Generation_Conditions_2026-08-04.md;03_Bridges/SRT_Selection_Event_CompactCore.md;Core/SRT_Core_24_Discriminating_Predictions.md;03_Bridges/SRT_History_Conditioned_Lie_Reachability_Bridge_v0_1.md;03_Bridges/BRIDGE_INDEX.md,,pending_target:03_Bridges/SRT_Selection_Event_CompactCore.md,,NODE-NEURAL-DECODABILITY,,synthesis_candidate,Adjudicate inside the bounded synthesis cluster; do not copy patch prose.,log=2026-08_Part02.md:24 | official_declared_scope=yes | original_status=SourceCard、HCLR01 P3/P4 bridge、pending hook、Bridge Index 与两份 registry 回写；本轮**不修改** canonical、frozen history-dependent-reachability manuscript、Selection Event CompactCore 或 Physics body；实验执行停驻至 novelty audit
2026-08-09,"Robert DiSalle, *Understanding Space-Time: The Philosophical Development of Physics from Newton to Einstein*（Cambridge University Press, 2006；ISBN:`978-0-521-85790-1`；用户提供全书）",SRC-2026-08-09-PHIL-DISALLE-UNDERSTANDING-SPACETIME,philosophy_of_physics_spacetime_measurement_conceptual_change;philosophy_of_science_measurement_conceptual_change,A（bounded non-canonical P3 philosophy-of-science / measurement-method bridge；PH-METH02）,Materials/2026/SRC_2026_08_09_Philosophy_DiSalle_Understanding_Space_Time.md,Philosophy/patches/SRT_Philosophy_PH_METH02_Constitutive_Measurement_Revisability_v0_1.md,Philosophy/hooks/PH_METH02_Constitutive_Measurement_Integration_Hook.md,pending,Philosophy/Papers/Selection_Event_Audit_Method_Paper_Strategy.md;Physics/_SRT_Phys_Bridge.md;01_Source_Intuition/BOOK/Drafts_26Q/Q02_对象化.md;01_Source_Intuition/BOOK/Drafts_26Q/Q03_前对象场.md;01_Source_Intuition/BOOK/Drafts_26Q/Q05_选择不是挑选.md;01_Source_Intuition/BOOK/Drafts_26Q/Q26_理论如何失败.md;01_Source_Intuition/BOOK/Drafts_26Q/Q27_理论如何成为牢笼.md;01_Source_Intuition/BOOK/External_Theory_Notes/DISALLE_SRT_ALIGNMENT_AND_INSERTION_MAP_2026-08-09.md,,,,,,guardrail_only,Retain as boundary/measurement hygiene; no positive synthesis burden.,log=2026-08_Part02.md:25 | official_declared_scope=yes | original_status=SourceCard、PH-METH02 P3 patch、pending landing-ledger hook、书稿插入地图、packet index、Philosophy index 与两份 registry 回写；本轮不修改 canonical、dormant Physics body、SEA strategy body 或当前书稿正文；未来相关 workline 重开时去材料化吸收
2026-08-09,"Charan Ranganath talk excerpt on reconstructive/prospective memory + verified Reagh et al. 2020, Barnett et al. 2023/2024, Schmidig et al. 2025, Gruber et al. 2014 / 2019",SRC-2026-08-09-NEURO-RANGANATH-PROSPECTIVE-MEMORY-EVENT-BOUNDARIES,neuroscience_memory_event_segmentation_anticipation_historical_efficacy,A（bounded non-canonical P3/P4 prospective-memory / historical-efficacy bridge；NEURAL27）,Materials/2026/SRC_2026_08_09_Neuro_Ranganath_Prospective_Memory_Event_Boundaries.md,Neuroscience/patches/SRT_Neuro_NEURAL27_Prospective_Memory_Event_Boundary_Historical_Efficacy_v0_1.md,Neuroscience/hooks/NEURAL27_Prospective_Memory_Event_Boundary_Historical_Efficacy_Integration_Hook.md,pending,Neuroscience/SRT_Neural_Mechanisms_CompactCore.md;Neuroscience/SRT_NEURAL25_EXPERIMENT_PROTOCOL_v0_1.md;Operations/SRT_HISTORICAL_EFFICACY_OPERATIONAL_TEST_2026-08-04.md;Neuroscience/_SRT_Neuroscience_Hardening_Index.md,,pending_target:Neuroscience/SRT_Neural_Mechanisms_CompactCore.md,,NODE-NEURAL-DECODABILITY,,synthesis_candidate,Adjudicate inside the bounded synthesis cluster; do not copy patch prose.,log=2026-08_Part02.md:26 | official_declared_scope=yes | original_status=SourceCard、NEURAL27 P3/P4 patch、pending landing-ledger hook、两份 registry 与 Neuroscience index 回写；本轮不修改 canonical、Neural CompactCore、HEF protocol、NEURAL25 protocol 或未来 N1-N13 synthesis body
2026-08-09,"Kai Lu et al., *Instinct to insight: Neural correlates of ethological strategy learning*（bioRxiv 2023；DOI:`10.1101/2023.09.11.557240`；PMID:`37745495`；PMCID:`PMC10515821`）+ COSYNE 2025 update *Instinct vs Insight: Neural Competition Between Prefrontal and Auditory Cortex Constrains Sound Strategy Learning*",legacy:2026-08_Part03:001,Neuroscience,A（bounded non-canonical P3 memory-control / L2-history bridge + P4 differential-test window）,Materials/2026/SRC_2026_08_09_Neuro_Lu_Strategy_Competition_Memory_Control.md,Neuroscience/patches/SRT_Neuro_NEURAL25_Memory_as_Historical_Selection_Bias_v0_1.md,Neuroscience/hooks/NEURAL25_Memory_Historical_Selection_Bias_Integration_Hook.md,pending,Neuroscience/SRT_Neural_Mechanisms_CompactCore.md;Core/SRT_Core_24_Discriminating_Predictions.md;03_Bridges/SRT_Selection_Event_CompactCore.md,,pending_target:Neuroscience/SRT_Neural_Mechanisms_CompactCore.md;pending_target:03_Bridges/SRT_Selection_Event_CompactCore.md,,NODE-NEURAL-DECODABILITY,,synthesis_candidate,Adjudicate inside the bounded synthesis cluster; do not copy patch prose.,log=2026-08_Part03.md:19 | official_declared_scope=yes | original_status=SourceCard、NEURAL25 P3/P4 patch 与 pending hook 已回写；本轮不修改 canonical、L2 owner、Real Choice Moment、Neural CompactCore 或 Core24 正文；circulated *Science Advances* final-version bibliographic record 未独立核验，终稿独有数字不承担证据负荷
2026-08-09,"Qin X, Chen X, Yao L, et al., *Esketamine Preserves Network Connectivity and Promotes Recovery in Consciousness Disorders*（*CNS Neuroscience & Therapeutics* 2026；DOI:`10.1002/cns.70890`；PMID:`42126345`；PMCID:`PMC13170474`）",SRC-2026-08-09-NEURO-QIN-ESKETAMINE-DOC-NETWORK-RECOVERY,Neuroscience,A（bounded P3 dynamical-capacity / accessibility / authority layering + P4 proxy and differential-test window）,Materials/2026/SRC_2026_08_09_Neuro_Qin_Esketamine_DoC_Network_Recovery.md,Neuroscience/patches/SRT_Neuro_NEURAL26_Selection_Capacity_Accessibility_Authority_Stack_v0_1.md,Neuroscience/hooks/NEURAL26_Selection_Capacity_Accessibility_Authority_Integration_Hook.md,pending,Neuroscience/SRT_Neural_Mechanisms_CompactCore.md;Neuroscience/SRT_Neuro_Predictions_Table.md;Core/SRT_Core_24_Discriminating_Predictions.md;Neuroscience/SRT_NEURAL25_EXPERIMENT_PROTOCOL_v0_1.md,,pending_target:Neuroscience/SRT_Neural_Mechanisms_CompactCore.md,,NODE-NEURAL-DECODABILITY;NODE-CONSCIOUSNESS,,synthesis_candidate,Adjudicate inside the bounded synthesis cluster; do not copy patch prose.,log=2026-08_Part03.md:20 | official_declared_scope=yes | original_status=SourceCard、NEURAL26 P3/P4 patch 与 pending hook 已回写；不修改 canonical、consciousness owner、Neural CompactCore 或 Core24 正文
2026-08-10,"Yasemin Saplakoglu, Quanta Magazine, *Concept Cells Help Your Brain Abstract Information and Build Memories*（2025-01-21）+ verified primary packet: Quian Quiroga et al. *Nature* 2005 DOI:`10.1038/nature03687`; Bausch et al. *Nature Communications* 2021 DOI:`10.1038/s41467-021-26386-6`; Dijksterhuis et al. *Science* 2024 DOI:`10.1126/science.adr2813`; Mackay et al. *Nature Communications* 2024 DOI:`10.1038/s41467-024-52295-5`; Daume et al. *Neuron* 2024 DOI:`10.1016/j.neuron.2024.09.013`",SRC-2026-08-10-NEURO-CONCEPT-CELLS-REIDENTIFIABLE-OBJECT-IDENTITY,neuroscience_object_identity_concept_memory_relational_reactivation,A（bounded non-canonical P3 re-identification / object-stability / memory-entry bridge + P4 differential-test window）,Materials/2026/SRC_2026_08_10_Neuro_Concept_Cells_Reidentifiable_Object_Identity.md,Neuroscience/patches/SRT_Neuro_NEURAL28_Reidentifiable_Object_Identity_Dynamic_Concept_Index_v0_1.md,Neuroscience/hooks/NEURAL28_Reidentifiable_Object_Identity_Integration_Hook.md,pending,Neuroscience/SRT_Neural_Mechanisms_CompactCore.md;01_Source_Intuition/BOOK/Drafts_26Q/Q02_对象化.md,,pending_target:Neuroscience/SRT_Neural_Mechanisms_CompactCore.md,,NODE-NEURAL-DECODABILITY,,synthesis_candidate,Adjudicate inside the bounded synthesis cluster; do not copy patch prose.,log=2026-08_Part04.md:19 | official_declared_scope=yes | original_status=SourceCard、NEURAL28 P3/P4 patch 与 pending hook 已回写；本轮不修改 canonical、Neural CompactCore 或书稿 Q02 正文；未来仅在 neuroscience synthesis / material-backflow phase 开启后去材料化吸收
2026-08-10（补录 2026-06-11 SourceCard；本轮全书 close-read 扩展）,"Gilbert Simondon, *Individuation in Light of Notions of Form and Information*, trans. Taylor Adkins, University of Minnesota Press, 2020",SRC-2026-06-11-PHIL-SIMONDON-INDIVIDUATION-UMINNESOTA,philosophy_of_individuation_selection_operator_problem_restructuring,A（bounded non-canonical P3 philosophy / individuation / selection-operator hardening；纠正旧卡低估）,Materials/2026/SRC_2026_06_11_Philosophy_Simondon_Individuation_UMinnesota.md,Philosophy/patches/SRT_Philosophy_PH_IND03_Simondon_Transduction_Operator_Structure_Second_Order_Selection_v0_1.md,Philosophy/hooks/PH_IND03_Simondon_Transduction_Operator_Structure_Integration_Hook.md,pending,03_Bridges/SRT_Choice_Generation_Conditions_2026-08-04.md;Core_Law/SRT_Individuation.md;Core/SRT_Core_13a_Operator_Basics.md;Core/SRT_OPEN_TENSIONS.md;Philosophy/SRT_Philosophy_Agency_Subjecthood_v0_2.md;01_Source_Intuition/SRT_SIMONDON_OPERATOR_YINYANG_SECOND_ORDER_SELECTION_CROSSWALK_2026-08-10.md,,,,NODE-SUBJECTHOOD;NODE-CONSCIOUSNESS,P0-04 remains open,synthesis_candidate,Adjudicate inside the bounded synthesis cluster; do not copy patch prose.,log=2026-08_Part04.md:20 | official_declared_scope=yes | original_status=旧 SourceCard 已 reopen 并扩成全书 close-read；PH-IND03、pending hook 与 source-intuition crosswalk 已加入；本轮不修改 canonical / Core owner / 当前 26Q 正文 | external_philosophical_convergence_not_SRT_identity
2026-08-10,"Leda Berio & Kristina Musholt, *Seeing What To Do: Norms, Scripts, and Social Affordances*（user-supplied preprint；forthcoming in *Philosophers' Imprint*）",SRC-2026-08-10-PHIL-BERIO-MUSHOLT-NORMS-SCRIPTS-AFFORDANCES,philosophy_social_cognition_norms_scripts_affordances;philosophy_social_cognition,A（bounded non-canonical P3 social-cognition hardening；P4 differential-test window）,Materials/2026/SRC_2026_08_10_Phil_Berio_Musholt_Norms_Scripts_Social_Affordances.md,Philosophy/patches/SRT_Philosophy_SOC_COG03_Norm_Script_Affordance_Meta_Selectability_v0_1.md,Philosophy/hooks/SOC_COG03_Norm_Script_Affordance_Meta_Selectability_Integration_Hook.md,pending,Philosophy/SRT_Social_Cognition.md,,,,NODE-SOCIAL-L2,,synthesis_candidate,Adjudicate inside the bounded synthesis cluster; do not copy patch prose.,log=2026-08_Part04.md:21 | official_declared_scope=yes | original_status=SourceCard、SOC-COG03 P3 patch 与 pending hook 已回写；本轮不修改 canonical 或 `Philosophy/SRT_Social_Cognition.md` owner；与 H3/I5/J5 建显式 crosswalk 后再进入未来 social-cognition synthesis
2026-08-11,"Jocelyn Yuxing Wang, *Memory as a Generative Source of Understanding*（user-supplied full penultimate draft；本轮未独立定位 published version / DOI）",SRC-2026-08-11-PHIL-WANG-MEMORY-GENERATIVE-UNDERSTANDING,philosophy_of_memory_cognitive_science_neuroscience;neuroscience_memory_consolidation_historical_transformation;philosophy_memory_objectification_subjecthood,A（bounded non-canonical P3/P4 memory-transformation / objectification / bearer hardening）,Materials/2026/SRC_2026_08_11_Philosophy_Wang_Memory_Generative_Understanding.md,Neuroscience/patches/SRT_Neuro_NEURAL29_Memory_Consolidation_Historical_Transformation_v0_1.md;Philosophy/patches/SRT_Philosophy_PH_MEM01_Objectification_History_Bearer_Understanding_v0_1.md,Neuroscience/hooks/NEURAL29_Memory_Consolidation_Historical_Transformation_Integration_Hook.md;Philosophy/hooks/PH_MEM01_Objectification_History_Bearer_Understanding_Integration_Hook.md,pending,Neuroscience/SRT_Neural_Mechanisms_CompactCore.md;Neuroscience/SRT_NEURAL25_EXPERIMENT_PROTOCOL_v0_1.md;Neuroscience/SRT_Neuroscience_Hardening_N1_N13_v0_2.md;01_Source_Intuition/BOOK/Drafts_26Q/Q02_对象化.md;Core_Law/SRT_Individuation.md;Philosophy/SRT_Subjecthood_Threshold_Interface.md,,pending_target:Neuroscience/SRT_Neural_Mechanisms_CompactCore.md,,NODE-NEURAL-DECODABILITY;NODE-SUBJECTHOOD;NODE-CONSCIOUSNESS,,synthesis_candidate,Adjudicate inside the bounded synthesis cluster; do not copy patch prose.,log=2026-08_Part04.md:22 | official_declared_scope=yes | original_status=SourceCard、NEURAL29 P3/P4 patch、PH-MEM01 P3 patch 与两个 pending hook 已回写；本轮不修改 canonical、Neural CompactCore、Individuation owner、Subjecthood interface 或书稿 Q02 正文；publication metadata 待未来核验
2026-08-11,"Maëlan Q. Menétrey, Michael H. Herzog, David Pascucci, *Sequential neural dynamics underlie unconscious integration and conscious perception of visual stimuli*, *PLOS Biology* 24(7): e3003894, DOI:`10.1371/journal.pbio.3003894`",SRC-2026-08-11-NEURO-MENETREY-SEQUENTIAL-DYNAMICS-INTEGRATED-PERCEPT,neuroscience_visual_consciousness_temporal_integration_postdiction,A（bounded non-canonical P3 temporal-integration / object-formation / consciousness-stage bridge + P4 embodied-rhythm differential-test window）,Materials/2026/SRC_2026_08_11_Neuro_Menetrey_Sequential_Neural_Dynamics_Integrated_Percept.md,Neuroscience/patches/SRT_Neuro_NEURAL30_Temporal_Integration_Closure_Object_Formation_v0_1.md,Neuroscience/hooks/NEURAL30_Temporal_Integration_Closure_Object_Formation_Integration_Hook.md,pending,Neuroscience/SRT_Consciousness_Mechanisms_CompactCore.md;Neuroscience/SRT_Neural_Mechanisms_CompactCore.md;Neuroscience/SRT_Neuro_Predictions_Table.md;01_Source_Intuition/BOOK/Drafts_26Q/Q02_对象化.md,,pending_target:Neuroscience/SRT_Consciousness_Mechanisms_CompactCore.md;pending_target:Neuroscience/SRT_Neural_Mechanisms_CompactCore.md,,NODE-NEURAL-DECODABILITY;NODE-CONSCIOUSNESS,,synthesis_candidate,Adjudicate inside the bounded synthesis cluster; do not copy patch prose.,log=2026-08_Part04.md:23 | official_declared_scope=yes | original_status=SourceCard、NEURAL30 P3/P4 patch 与 pending landing-ledger hook 已回写；本轮不修改 canonical、Neural/Consciousness CompactCore、prediction table 或 Q02 正文；未来仅在 neuroscience / consciousness synthesis 或 book material-backflow 开启后去材料化吸收
2026-08-11,"Peter Schulte, *Toward a Radical Gradualism About Representation*, *Erkenntnis* (2026), DOI:`10.1007/s10670-026-01145-5`",SRC-2026-08-11-PHIL-SCHULTE-RADICAL-GRADUALISM-REPRESENTATION,philosophy_of_mind_representation_cognition_demarcation,A（bounded non-canonical P3 mental-representation / threshold-audit hardening）,Materials/2026/SRC_2026_08_11_Phil_Schulte_Radical_Gradualism_Representation.md,Philosophy/patches/SRT_Philosophy_PH_MR01_Representational_Gradualism_Adjacent_Case_Audit_v0_1.md,Philosophy/hooks/PH_MR01_Representational_Gradualism_Integration_Hook.md,pending,Philosophy/Foundations_Annex/10_MentalRepresentation_Interface_Batch.md;Philosophy/SRT_Subjecthood_Threshold_Interface.md;Core/SRT_OPEN_TENSIONS.md,,,,NODE-SUBJECTHOOD;NODE-CONSCIOUSNESS,,synthesis_candidate,Adjudicate inside the bounded synthesis cluster; do not copy patch prose.,log=2026-08_Part04.md:24 | official_declared_scope=yes | original_status=SourceCard、PH-MR01 P3 patch、pending hook 与 registries 已写入；不修改 canonical Core；Stable ISP 的自然边界问题作为 hook 中 `Core/SRT_OPEN_TENSIONS.md` 的 pending target 保留，等待单独的 Core/context-bundle hardening pass
2026-08-11,"Gilles Deleuze, *Difference and Repetition*, trans. Paul Patton, Columbia University Press / English translation copyright 1994 The Athlone Press Limited; French original *Différence et répétition* © 1968 Presses Universitaires de France（user-supplied complete PDF）",SRC-2026-08-11-PHIL-DELEUZE-DIFFERENCE-REPETITION,philosophy_metaphysics_difference_repetition_individuation,A（bounded non-canonical P3 philosophy / pre-objectification / actualisation / individuation hardening）,Materials/2026/SRC_2026_08_11_Philosophy_Deleuze_Difference_Repetition.md,Philosophy/patches/SRT_Philosophy_PH_DIFF01_Difference_Individuation_Generative_Selectability_v0_1.md,Philosophy/hooks/PH_DIFF01_Difference_Individuation_Generative_Selectability_Integration_Hook.md,pending,Philosophy/SRT_Philosophy_Foundations.md;Core/SRT_OPEN_TENSIONS.md;Core_Law/SRT_Individuation.md;03_Bridges/SRT_Selection_Event_CompactCore.md;01_Source_Intuition/BOOK/Drafts_26Q/Q03_前对象场.md;01_Source_Intuition/BOOK/Drafts_26Q/Q05_选择不是挑选.md,,pending_target:03_Bridges/SRT_Selection_Event_CompactCore.md,,NODE-SUBJECTHOOD;NODE-CONSCIOUSNESS,P0-04 remains open,synthesis_candidate,Adjudicate inside the bounded synthesis cluster; do not copy patch prose.,log=2026-08_Part04.md:25 | official_declared_scope=yes | original_status=SourceCard、PH-DIFF01 P3 patch 与 pending hook 已回写；本轮不修改 canonical、Core owner 或当前书稿正文；未来仅在 philosophy / open-tension / individuation / selection-event / book material-backflow synthesis 中去材料化吸收 | external_philosophical_convergence_not_SRT_identity
